,Neighbourhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
948,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,The Kensington Wine Rooms,51.507300623626634,-0.19476961978407145,Wine Bar
949,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Santorini Taverna,51.51268242627496,-0.1882348971132198,Greek Restaurant
950,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Terra Mia,51.41068,-0.29213983,Italian Restaurant
951,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Atari-Ya Foods,51.41249445850445,-0.2873271096458707,Grocery Store / Supermarket
952,Kingston upon Thames,51.410882929532676,-0.2919240685729454,The Canbury Arms,51.41327849365261,-0.29651820659637446,Bar
953,Kingston upon Thames,51.410882929532676,-0.2919240685729454,The Black Horse,51.41373955242672,-0.2874962300036983,Bar
954,Kingston upon Thames,51.410882929532676,-0.2919240685729454,The Fighting Cocks,51.4106597009125,-0.29828661430322123,Bar
955,Kingston upon Thames,51.410882929532676,-0.2919240685729454,The Norbiton,51.41369671414759,-0.28898656368255615,Bar
956,Kingston upon Thames,51.410882929532676,-0.2919240685729454,The Albion,51.409163765485424,-0.298021078769594,Bar
957,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Old London Road Tattoos,51.410826739209405,-0.29922632896441514,Tattoo Parlor
958,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Jax,51.41065640312831,-0.29758472512153544,Café
959,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Roz Ana,51.41405409823652,-0.2871364343025377,Indian Restaurant
960,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Thai on Thames,51.410738518273284,-0.2987511406632389,Thai Restaurant
961,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Kokoro,51.41108964809127,-0.30186351698818864,Fast Food Restaurant
962,Kingston upon Thames,51.410882929532676,-0.2919240685729454,The Grey Horse,51.414191679823126,-0.3007591328062925,Pub
963,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Uniqlo,51.410817948940355,-0.30150671798623313,Clothing Store
964,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Yimchai,51.413923,-0.300626,Chinese Restaurant
965,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Cappadocia,51.41223667986053,-0.30117488408795234,Turkish Restaurant
966,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Obon - Sushi & Udon,51.414094,-0.30072,Japanese Restaurant
967,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Five Guys Kingston,51.41222142429601,-0.30014991760253906,Burger Joint
968,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Fratelli,51.415496,-0.28815507888793945,Gourmet Store
969,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Patcharee Thai Restaurant,51.413031337690256,-0.30058132192788983,Thai Restaurant
970,Kingston upon Thames,51.410882929532676,-0.2919240685729454,The Wych Elm,51.41708258651545,-0.29412973824462896,Pub
971,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Banquet Records,51.40907986317358,-0.3033823389236645,Music Store
972,Kingston upon Thames,51.410882929532676,-0.2919240685729454,The Pottery,51.416021,-0.288246,Bar
973,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Flying Tiger,51.41078641785881,-0.3026105980748182,Retail
974,Kingston upon Thames,51.410882929532676,-0.2919240685729454,The Cocoanut,51.406847956141384,-0.2983290300447191,Pub
975,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Cass Art,51.41085941436838,-0.30105166864782557,Arts and Crafts Store
976,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Beanberry,51.41179324945129,-0.3029206146903028,Coffee Shop
977,Kingston upon Thames,51.410882929532676,-0.2919240685729454,The Albert,51.41619474855035,-0.2840723921282195,Bar
978,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Monty's,51.41221619639474,-0.3014802932739258,Indian Restaurant
979,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Stone Pizza,51.411930488071796,-0.3019087962748023,Pizzeria
980,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Itsu,51.41096487479838,-0.3040924912501116,Fast Food Restaurant
981,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Waterstone's,51.41106520709634,-0.30105113983154297,Bookstore
982,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Pisces Fish Kitchen,51.414803,-0.30078226,Fish and Chips Shop
983,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Starbucks,51.411635,-0.303843,"Cafes, Coffee, and Tea Houses"
984,Kingston upon Thames,51.410882929532676,-0.2919240685729454,The Cricketers,51.40759452305406,-0.2976743049258199,Pub
985,Kingston upon Thames,51.410882929532676,-0.2919240685729454,La Fiesta,51.411578014712475,-0.30183915026202224,Café
986,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Paul UK,51.40964066013263,-0.30331401747781933,Bakery
987,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Kingston Market Place,51.409599616965345,-0.30626473374673047,Grocery Store / Supermarket
988,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Fat Boys Cafe,51.40682560185006,-0.2826200513232651,Café
989,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Caffè Nero,51.41192692964351,-0.3046417718984302,"Cafes, Coffee, and Tea Houses"
990,Kingston upon Thames,51.410882929532676,-0.2919240685729454,John Lewis & Partners,51.41153793111276,-0.3068025165329118,Department Store
991,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Waitrose,51.41147627961953,-0.30638128656085906,Grocery Store / Supermarket
992,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Local Hero,51.41075276807435,-0.30669370373846916,Café
993,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Lush,51.40961991744141,-0.30573123802870805,Cosmetics Store
994,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Apple Bentall Centre,51.411548,-0.3051728,Computers and Electronics Retail
995,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Joe and the Juice,51.410956,-0.305336,Juice Bar
996,Kingston upon Thames,51.410882929532676,-0.2919240685729454,7000 Jars of Beer,51.409777,-0.30551,Liquor Store
997,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Farm Fresh Burgers,51.405105,-0.30404,Burger Joint
998,Kingston upon Thames,51.410882929532676,-0.2919240685729454,Bentalls,51.4117132172073,-0.3047497536488366,Retail
999,Kingston upon Thames,51.410882929532676,-0.2919240685729454,The Bentall Centre,51.41163811961829,-0.30475465779443844,Shopping Plaza
1000,Lambeth,51.49447082077311,-0.12006581821638082,Newport Street Gallery,51.493466071643546,-0.1170402521691333,Art Gallery
1001,Lambeth,51.49447082077311,-0.12006581821638082,Pizzeria Big Ben Pizza,51.492888,-0.117081,Pizzeria
1002,Lambeth,51.49447082077311,-0.12006581821638082,Royal Oak,51.49315859958058,-0.1130865242652005,Arts and Entertainment
1003,Lambeth,51.49447082077311,-0.12006581821638082,Black Prince Community Hub London,51.49134289321846,-0.11557633755102016,Gym and Studio
1004,Lambeth,51.49447082077311,-0.12006581821638082,Fixation,51.48714504395787,-0.11613957435637025,Electronics Store
1005,Lambeth,51.49447082077311,-0.12006581821638082,The Duchy Arms,51.489274843284306,-0.1145553012427556,Pub
1006,Lambeth,51.49447082077311,-0.12006581821638082,The Black Prince,51.48964860385156,-0.1121739524104378,Bar
1007,Lambeth,51.49447082077311,-0.12006581821638082,Cleaver Square,51.48840238293962,-0.11075042142254629,Plaza
1008,Lambeth,51.49447082077311,-0.12006581821638082,Amici,51.48752578470624,-0.1117614609167371,Pizzeria
1009,Lambeth,51.49447082077311,-0.12006581821638082,Tibetan Peace Garden,51.49386454423574,-0.10697632576777952,Garden
1010,Lambeth,51.49447082077311,-0.12006581821638082,Kennington Tandoori,51.48807180773402,-0.1113593000390383,Indian Restaurant
1011,Lambeth,51.49447082077311,-0.12006581821638082,Cafe at Jamyang,51.491990515089036,-0.10552192071611789,Café
1012,Lambeth,51.49447082077311,-0.12006581821638082,The Old Red Lion,51.489460705478095,-0.10495148372566897,Pub
1013,Lambeth,51.49447082077311,-0.12006581821638082,Windmill Fish Bar,51.48744867992866,-0.11211926342491359,Fish and Chips Shop
1014,Lambeth,51.49447082077311,-0.12006581821638082,The Tommyfield,51.48863829534054,-0.11095424781906783,Pub
1015,Lambeth,51.49447082077311,-0.12006581821638082,The Cinema Museum,51.49226018487264,-0.10522346046066254,History Museum
1016,Lambeth,51.49447082077311,-0.12006581821638082,The Cock Tavern,51.48639869306122,-0.1114120858258646,Gay Bar
1017,Lambeth,51.49447082077311,-0.12006581821638082,The Kings Arms,51.48990055246589,-0.10818858026584117,Pub
1018,Lambeth,51.49447082077311,-0.12006581821638082,"Vauxhall End, the Oval",51.483636475261676,-0.11629173733823076,Cricket Ground
1019,Lambeth,51.49447082077311,-0.12006581821638082,The Oval,51.4837364238246,-0.114956796169281,Cricket Ground
1020,Lambeth,51.49447082077311,-0.12006581821638082,Toulouse Lautrec,51.4911278,-0.1033709,French Restaurant
1021,Lambeth,51.49447082077311,-0.12006581821638082,F W R,51.48674121277215,-0.1113438606262207,Automotive Repair Shop
1022,Lambeth,51.49447082077311,-0.12006581821638082,Urban Botanica,51.48701,-0.11160437,Coffee Shop
1023,Lambeth,51.49447082077311,-0.12006581821638082,Sabor Peruano,51.49288730706875,-0.10106320200506204,Latin American Restaurant
1024,Lambeth,51.49447082077311,-0.12006581821638082,Sally White,51.48707,-0.111156,Bakery
1025,Lambeth,51.49447082077311,-0.12006581821638082,Prince of Wales,51.48801062775591,-0.10914240604214287,Pub
1026,Lambeth,51.49447082077311,-0.12006581821638082,Theo's Pizzeria,51.492847,-0.100349486,Pizzeria
1027,Lambeth,51.49447082077311,-0.12006581821638082,Maximo Italian Bistrot,51.48905939155363,-0.10537326335906982,Pizzeria
1028,Lambeth,51.49447082077311,-0.12006581821638082,Gasworks,51.485072533486196,-0.11552118980570439,Art Gallery
1029,Lambeth,51.49447082077311,-0.12006581821638082,White Bear,51.48670319895956,-0.10756104614932628,Music Venue
1030,Lambeth,51.49447082077311,-0.12006581821638082,Taro,51.484683,-0.110433,Japanese Restaurant
1031,Lambeth,51.49447082077311,-0.12006581821638082,Kennington Park,51.483758135747216,-0.10849962883928813,Park
1032,Lambeth,51.49447082077311,-0.12006581821638082,Sugar Pot,51.483788,-0.110945,Coffee Shop
1033,Lambeth,51.49447082077311,-0.12006581821638082,Corsica Studios,51.49354599179485,-0.09854069905534102,Night Club
1034,Lambeth,51.49447082077311,-0.12006581821638082,Oaka at the Mansion House,51.48926710918757,-0.10504756044300567,Gastropub
1035,Lambeth,51.49447082077311,-0.12006581821638082,Longdan,51.49138673642402,-0.09771888630493422,Grocery Store / Supermarket
1036,Lambeth,51.49447082077311,-0.12006581821638082,Manor of Walworth,51.491163,-0.097721,Pub
1037,Lambeth,51.49447082077311,-0.12006581821638082,Pret a Manger,51.4935619,-0.1010051,Fast Food Restaurant
1038,Lambeth,51.49447082077311,-0.12006581821638082,Chatkhara,51.49288334517987,-0.09871762078900308,Fast Food Restaurant
1039,Lambeth,51.49447082077311,-0.12006581821638082,Elephant Park,51.49358,-0.098103136,Park
1040,Lambeth,51.49447082077311,-0.12006581821638082,Rosa's Thai Cafe,51.493732,-0.141673,Thai Restaurant
1041,Lambeth,51.49447082077311,-0.12006581821638082,Shepherds Bookbinders Materials,51.49379920191786,-0.1421418442411195,Arts and Crafts Store
1042,Lambeth,51.49447082077311,-0.12006581821638082,Dragon Castle,51.49216091775606,-0.09818984087917434,Cantonese Restaurant
1043,Lambeth,51.49447082077311,-0.12006581821638082,Koi Ramen Bar,51.492737,-0.097021535,Ramen Restaurant
1044,Lambeth,51.49447082077311,-0.12006581821638082,Patisserie Valerie,51.493468933023976,-0.14144770008347024,Bakery
1045,Lambeth,51.49447082077311,-0.12006581821638082,Husky Studios,51.48965434355571,-0.09852948760283486,Music Venue
1046,Lambeth,51.49447082077311,-0.12006581821638082,G Baldwin & Co,51.490155172908636,-0.09693480243459136,Grocery Store / Supermarket
1047,Lambeth,51.49447082077311,-0.12006581821638082,Domino's Pizza,51.490944855768966,-0.10351757740943413,Pizzeria
1048,Lambeth,51.49447082077311,-0.12006581821638082,Sidecar Coffee Bar,51.492127774893426,-0.09901009760432411,Bar
1049,Lambeth,51.49447082077311,-0.12006581821638082,Kennington Fish Bar,51.48895326239308,-0.10542746172110372,Fish and Chips Shop
1050,Lewisham,51.465280000000064,-0.0132099999999582,Maggie's Cafe Restaurant,51.46537957272932,-0.011213018572287086,Café
1051,Lewisham,51.465280000000064,-0.0132099999999582,Asda,51.465088,-0.0166273,Grocery Store / Supermarket
1052,Lewisham,51.465280000000064,-0.0132099999999582,Matalan,51.46520277,-0.01555,Clothing Store
1053,Lewisham,51.465280000000064,-0.0132099999999582,Everest Curry King,51.466011610245914,-0.019656034700388247,Bistro
1054,Lewisham,51.465280000000064,-0.0132099999999582,Sparrow,51.463487,-0.011139,Modern European Restaurant
1055,Lewisham,51.465280000000064,-0.0132099999999582,Gennaro Delicatessen,51.4617645065367,-0.009725767238995344,Gourmet Store
1056,Lewisham,51.465280000000064,-0.0132099999999582,Street Feast Model Market,51.46020945743763,-0.012199022914877357,Restaurant
1057,Lewisham,51.465280000000064,-0.0132099999999582,Levante,51.46207211451613,-0.009490926926344812,Mediterranean Restaurant
1058,Lewisham,51.465280000000064,-0.0132099999999582,Spit and Roast,51.466137689772246,-0.01961804498070766,Food Truck
1059,Lewisham,51.465280000000064,-0.0132099999999582,Sports Direct,51.464765619392054,-0.015144462753273542,Sporting Goods Retail
1060,Lewisham,51.465280000000064,-0.0132099999999582,Flying Tiger,51.4621981847622,-0.011848628735939537,Gift Store
1061,Lewisham,51.465280000000064,-0.0132099999999582,Corte,51.45977605027753,-0.01155377601146681,Coffee Shop
1062,Lewisham,51.465280000000064,-0.0132099999999582,Cafe Inn,51.459897,-0.011225,Café
1063,Lewisham,51.465280000000064,-0.0132099999999582,Costa Coffee,51.462451944892905,-0.011730652407934984,Coffee Shop
1064,Lewisham,51.465280000000064,-0.0132099999999582,Levante Pide Restaurant,51.459848264113056,-0.011476481770328631,Mediterranean Restaurant
1065,Lewisham,51.465280000000064,-0.0132099999999582,Muffin Break,51.461794205336375,-0.012105990439309771,Café
1066,Lewisham,51.465280000000064,-0.0132099999999582,Superdrug Stores,51.462917637324864,-0.01057454349167907,Retail
1067,Lewisham,51.465280000000064,-0.0132099999999582,Quaggy Café,51.471535,-0.01475215,Café
1068,Lewisham,51.465280000000064,-0.0132099999999582,Starbucks,51.461736,-0.012468,"Cafes, Coffee, and Tea Houses"
1069,Lewisham,51.465280000000064,-0.0132099999999582,Subway,51.46267933927159,-0.009549383315970772,Fast Food Restaurant
1070,Lewisham,51.465280000000064,-0.0132099999999582,TK Maxx,51.46101664302588,-0.010849749080635194,Department Store
1071,Lewisham,51.465280000000064,-0.0132099999999582,Greggs,51.462195,-0.010574,Bakery
1072,Lewisham,51.465280000000064,-0.0132099999999582,Barclays Bank,51.462452542817154,-0.009902715682983398,Bank
1073,Lewisham,51.465280000000064,-0.0132099999999582,McDonald's,51.460508,-0.011228,Fast Food Restaurant
1074,Lewisham,51.465280000000064,-0.0132099999999582,One Friendly Place,51.472374,-0.015076,Speakeasy
1075,Lewisham,51.465280000000064,-0.0132099999999582,Something Fishy,51.46169699048768,-0.010276779895394262,Fish and Chips Shop
1076,Lewisham,51.465280000000064,-0.0132099999999582,The Brookmill,51.4708490045668,-0.02186938195121117,Beer Bar
1077,Lewisham,51.465280000000064,-0.0132099999999582,Suttons Radio,51.461011,-0.010554,Arts and Entertainment
1078,Lewisham,51.465280000000064,-0.0132099999999582,Enish Restaurant,51.459036,-0.012386,African Restaurant
1079,Lewisham,51.465280000000064,-0.0132099999999582,Primark,51.4604614,-0.0113312,Clothing Store
1080,Lewisham,51.465280000000064,-0.0132099999999582,Pets at Home,51.47228436127282,-0.017071038921916415,Pet Supplies Store
1081,Lewisham,51.465280000000064,-0.0132099999999582,Game,51.459840091463306,-0.01163684759254155,Video Games Store
1082,Lewisham,51.465280000000064,-0.0132099999999582,Cafe Oscars,51.45643221889006,-0.020194217958707968,Café
1083,Lewisham,51.465280000000064,-0.0132099999999582,Fox & Firkin,51.456779637926374,-0.014161376650585186,Pub
1084,Lewisham,51.465280000000064,-0.0132099999999582,Ladywell Tavern,51.45648457338962,-0.021502305521404072,Pub
1085,Lewisham,51.465280000000064,-0.0132099999999582,Le Delice,51.45660987533701,-0.019732131527737135,Bakery
1086,Lewisham,51.465280000000064,-0.0132099999999582,KFC,51.4587091,-0.0122338,Fast Food Restaurant
1087,Lewisham,51.465280000000064,-0.0132099999999582,Lidl,51.4603529457429,-0.00496581640741481,Grocery Store / Supermarket
1088,Lewisham,51.465280000000064,-0.0132099999999582,Chaplin's of London,51.47477095985563,-0.02472879916964923,Barbershop
1089,Lewisham,51.465280000000064,-0.0132099999999582,The Full Nelson,51.474699,-0.025303,Cocktail Bar
1090,Lewisham,51.465280000000064,-0.0132099999999582,Panda Panda,51.47480027685587,-0.025123484001593935,Café
1091,Lewisham,51.465280000000064,-0.0132099999999582,Costa Coffee,51.472908,-0.017306,"Cafes, Coffee, and Tea Houses"
1092,Lewisham,51.465280000000064,-0.0132099999999582,Cote Brasserie - Blackheath,51.4673781623608,0.00717625771325699,French Restaurant
1093,Lewisham,51.465280000000064,-0.0132099999999582,Buenos Aires Cafe,51.46725985290514,0.007082625289599424,Argentinian Restaurant
1094,Lewisham,51.465280000000064,-0.0132099999999582,London Velo,51.47541267198628,-0.02600495254972024,Coffee Shop
1095,Lewisham,51.465280000000064,-0.0132099999999582,Ladywell Fields,51.45357902994656,-0.020084381103515625,Park
1096,Lewisham,51.465280000000064,-0.0132099999999582,Blackheath Farmers' Market,51.46591346191698,0.007945118368659382,Farmers' Market
1097,Lewisham,51.465280000000064,-0.0132099999999582,Isla Ray,51.475837,-0.025998,Café
1098,Lewisham,51.465280000000064,-0.0132099999999582,Deptford Cinema,51.47468299670654,-0.02405274564912467,Indie Movie Theater
1099,Lewisham,51.465280000000064,-0.0132099999999582,The Greenhouse Deptford,51.47531326162862,-0.028150998264635928,Café
1100,Merton,51.5445200314487,-0.16685988761804538,M Lounge,51.54205687693453,-0.17037196123285453,Hotel Bar
1101,Merton,51.5445200314487,-0.16685988761804538,Belsize Village,51.547453022103156,-0.17146825790405273,Plaza
1102,Merton,51.5445200314487,-0.16685988761804538,Hampstead Theatre,51.543801647658114,-0.17408907743747687,Concert Hall
1103,Merton,51.5445200314487,-0.16685988761804538,Merito Coffee,51.54391104277603,-0.174260143999686,Coffee Shop
1104,Merton,51.5445200314487,-0.16685988761804538,Oliver's Village Cafe,51.548382244056725,-0.17288472424974052,Café
1105,Merton,51.5445200314487,-0.16685988761804538,Everyman Belsize Park,51.55070807931405,-0.16604143763875734,Movie Theater
1106,Merton,51.5445200314487,-0.16685988761804538,Daunt Books,51.55066458692812,-0.16520059698314013,Bookstore
1107,Merton,51.5445200314487,-0.16685988761804538,Franco Manca,51.55122128898993,-0.1656394812442302,Pizzeria
1108,Merton,51.5445200314487,-0.16685988761804538,Freud Museum,51.54834414150891,-0.17727644221353694,History Museum
1109,Merton,51.5445200314487,-0.16685988761804538,Lanka,51.54592881042824,-0.17949809677697334,Bakery
1110,Merton,51.5445200314487,-0.16685988761804538,Spice Deli,51.54582880218013,-0.17948001623153687,Café
1111,Merton,51.5445200314487,-0.16685988761804538,Waitrose,51.546203040110406,-0.17958835182344046,Grocery Store / Supermarket
1112,Merton,51.5445200314487,-0.16685988761804538,Atari-Ya Sushi Bar,51.54226515147229,-0.179514129881679,Sushi Restaurant
1113,Merton,51.5445200314487,-0.16685988761804538,The Arches,51.542022473269085,-0.18072641645610205,Wine Bar
1114,Merton,51.5445200314487,-0.16685988761804538,Silverberry Deli & Kitchen,51.55417383061919,-0.16497491398983757,Café
1115,Merton,51.5445200314487,-0.16685988761804538,Karma Bread,51.55449352658653,-0.1655860067530481,Bakery
1116,Merton,51.5445200314487,-0.16685988761804538,Daunt Books,51.555513353941116,-0.16627660623013577,Bookstore
1117,Merton,51.5445200314487,-0.16685988761804538,Paradise,51.55547571601579,-0.1663119939026201,Indian Restaurant
1118,Merton,51.5445200314487,-0.16685988761804538,The Hampstead Butcher & Providore,51.555004043885276,-0.17332659974860148,Butcher
1119,Merton,51.5445200314487,-0.16685988761804538,Shahbag,51.55511217593368,-0.17384240000260304,Indian Restaurant
1120,Merton,51.5445200314487,-0.16685988761804538,Camden Arts Centre,51.5509378547353,-0.18371614717797777,Art Gallery
1121,Merton,51.5445200314487,-0.16685988761804538,Penguin Beach,51.535480934188726,-0.15247648375415418,Zoo
1122,Merton,51.5445200314487,-0.16685988761804538,La Creperie de Hampstead,51.555909219060794,-0.17705095120208758,Creperie
1123,Merton,51.5445200314487,-0.16685988761804538,28 Church Row,51.55560950996208,-0.1787244431658961,Tapas Restaurant
1124,Merton,51.5445200314487,-0.16685988761804538,Butterfly Paradise,51.535140517104175,-0.15228198096643653,Zoo
1125,Merton,51.5445200314487,-0.16685988761804538,Waterstone's,51.55607989549573,-0.17749246713659778,Bookstore
1126,Merton,51.5445200314487,-0.16685988761804538,Ginger & White,51.55552253150274,-0.17812380915062986,Coffee Shop
1127,Merton,51.5445200314487,-0.16685988761804538,Venchi,51.5561757748388,-0.17771330546153857,Candy Store
1128,Merton,51.5445200314487,-0.16685988761804538,Chayada Thai,51.53724822561112,-0.18529088084904213,Asian Restaurant
1129,Merton,51.5445200314487,-0.16685988761804538,Everyman Cinemas,51.556358,-0.178907,Movie Theater
1130,Merton,51.5445200314487,-0.16685988761804538,Oddono's Gelati,51.556531207373,-0.17754508690492712,Ice Cream Parlor
1131,Merton,51.5445200314487,-0.16685988761804538,The Abbey Road & Diner Room Pub,51.53231147760432,-0.17773999226708334,Arts and Entertainment
1132,Merton,51.5445200314487,-0.16685988761804538,Yasmeen Restaurant,51.535251,-0.181345,Lebanese Restaurant
1133,Merton,51.5445200314487,-0.16685988761804538,Parliament Hill,51.559661447069935,-0.15963905703647055,Scenic Lookout
1134,Merton,51.5445200314487,-0.16685988761804538,Bugs,51.534292972096246,-0.15170998491436288,Zoo
1135,Merton,51.5445200314487,-0.16685988761804538,Hart & Lova,51.538405091187194,-0.190817157217005,Bakery
1136,Merton,51.5445200314487,-0.16685988761804538,The Petite Coree,51.54617,-0.190987,Asian Restaurant
1137,Merton,51.5445200314487,-0.16685988761804538,The Clifton,51.53585814147925,-0.1851554345707503,Beer Bar
1138,Merton,51.5445200314487,-0.16685988761804538,Ekin,51.53847193817592,-0.1908383750271407,Coffee Shop
1139,Merton,51.5445200314487,-0.16685988761804538,Regent's Canal,51.541130539543104,-0.13963580131530762,Canal
1140,Merton,51.5445200314487,-0.16685988761804538,BrewDog Camden,51.538332870312985,-0.14092594385147095,Beer Bar
1141,Merton,51.5445200314487,-0.16685988761804538,Pisu Limited,51.546371,-0.189374,Café
1142,Merton,51.5445200314487,-0.16685988761804538,Blackburn Pavilion Birdhouse,51.53355945633422,-0.15197434357303105,Zoo
1143,Merton,51.5445200314487,-0.16685988761804538,Monkey Enclosure,51.53341996010186,-0.15142957473562954,Zoo
1144,Merton,51.5445200314487,-0.16685988761804538,Violet Hill Gardens,51.53298562391228,-0.1823955774307251,Landmarks and Outdoors
1145,Merton,51.5445200314487,-0.16685988761804538,The Priory Tavern,51.53840719999999,-0.1912876,Bar
1146,Merton,51.5445200314487,-0.16685988761804538,Franco Manca,51.53741997092906,-0.192647882918994,Pizzeria
1147,Merton,51.5445200314487,-0.16685988761804538,The Sanctuary Cafe,51.54588605807347,-0.1918903115318781,Café
1148,Merton,51.5445200314487,-0.16685988761804538,Chinalife,51.536865246148274,-0.14081406250005446,Acupuncture Clinic
1149,Merton,51.5445200314487,-0.16685988761804538,Hidden Coffee,51.541777,-0.138658,Café
1150,Newham,51.51985626723817,0.05007324260763678,Lidl,51.5159821485833,0.0547944427853471,Grocery Store / Supermarket
1151,Newham,51.51985626723817,0.05007324260763678,Home Bargains,51.51679042,0.06296727,Discount Store
1152,Newham,51.51985626723817,0.05007324260763678,Beckton District Park North Pond,51.51866425653834,0.0427865982055664,Lake
1153,Newham,51.51985626723817,0.05007324260763678,Asda,51.514727,0.0579989,Grocery Store / Supermarket
1154,Newham,51.51985626723817,0.05007324260763678,NatWest,51.51459047359987,0.05799418608338755,Bank
1155,Newham,51.51985626723817,0.05007324260763678,Tippy's Cafe,51.532486,0.05026292,Café
1156,Newham,51.51985626723817,0.05007324260763678,The Garden,51.511039896339284,0.03291579504449596,Café
1157,Newham,51.51985626723817,0.05007324260763678,Costa Coffee,51.523036529869636,0.03579792258881286,Coffee Shop
1158,Newham,51.51985626723817,0.05007324260763678,London Regatta Centre,51.508035972948,0.04249282449588081,Gym and Studio
1159,Newham,51.51985626723817,0.05007324260763678,Boleyn Tavern,51.530449735467215,0.0380580149327965,Pub
1160,Newham,51.51985626723817,0.05007324260763678,Pets at Home,51.52047305477743,0.07049396586399137,Pet Supplies Store
1161,Newham,51.51985626723817,0.05007324260763678,Yi-Ban,51.507538912871084,0.04158382293991263,Chinese Restaurant
1162,Newham,51.51985626723817,0.05007324260763678,McDonald's,51.53401813386413,0.053720894618359716,Fast Food Restaurant
1163,Newham,51.51985626723817,0.05007324260763678,The Who Shop,51.53057695616843,0.03977780646912918,Retail
1164,Newham,51.51985626723817,0.05007324260763678,Boleyn Ground (Upton Park),51.531889,0.0393,Stadium
1165,Newham,51.51985626723817,0.05007324260763678,The Millers Well,51.53340553984411,0.05637946065273163,Pub
1166,Newham,51.51985626723817,0.05007324260763678,Delicious,51.526416732217484,0.030133265936175827,Café
1167,Newham,51.51985626723817,0.05007324260763678,The Central Hotel,51.530066563985194,0.04662198699620883,Hotel
1168,Newham,51.51985626723817,0.05007324260763678,Costa Coffee,51.52247990855876,0.07096210918806237,Coffee Shop
1169,Newham,51.51985626723817,0.05007324260763678,Domino's Pizza,51.5312405,0.0445682,Pizzeria
1170,Newham,51.51985626723817,0.05007324260763678,New Beckton Park,51.51096646727642,0.05719293718112957,Park
1171,Newham,51.51985626723817,0.05007324260763678,Ladurée,51.503452,0.049924,Dessert Shop
1172,Newham,51.51985626723817,0.05007324260763678,Beckton Triangle Retail Park,51.52322,0.070817,Shopping Plaza
1173,Newham,51.51985626723817,0.05007324260763678,McDonald's,51.52192325,0.07184428,Fast Food Restaurant
1174,Newham,51.51985626723817,0.05007324260763678,Starbucks,51.52145249094326,0.07226315432612107,Coffee Shop
1175,Newham,51.51985626723817,0.05007324260763678,Barclays Bank,51.53011850841311,0.03701999389212087,Bank
1176,Newham,51.51985626723817,0.05007324260763678,Ercan,51.530834,0.040715,Fish and Chips Shop
1177,Newham,51.51985626723817,0.05007324260763678,Wxyz Bar,51.50821700049096,0.03543988066868214,Hotel Bar
1178,Newham,51.51985626723817,0.05007324260763678,Tesco Express,51.53038935514133,0.039830803871154785,Grocery Store / Supermarket
1179,Newham,51.51985626723817,0.05007324260763678,Queen's Market,51.53459069801548,0.03510475158691406,Farmers' Market
1180,Newham,51.51985626723817,0.05007324260763678,Pret a Manger,51.504114,0.047777,Fast Food Restaurant
1181,Newham,51.51985626723817,0.05007324260763678,Halfords,51.520714,0.070754,Car Parts and Accessories
1182,Newham,51.51985626723817,0.05007324260763678,B&Q,51.5197179,0.0710034,Home Improvement Service
1183,Newham,51.51985626723817,0.05007324260763678,De Cafe Lounge,51.530169,0.038516,Café
1184,Newham,51.51985626723817,0.05007324260763678,Fox at Connaught,51.508679642836086,0.039542529679655734,Pub
1185,Newham,51.51985626723817,0.05007324260763678,Wren Kitchens,51.520849194169735,0.0707492432357526,Kitchen Remodeler
